,unique_id,0,1,2,3,4,5,6,7,8,9
1445,6821,-5.6804376,-4.4289827,-5.1702485,4.57738,4.3321943,-5.2381415,-6.2588005,4.3819957,-1.2395426,16.427834
1446,46063,-3.3654785,-14.674068,6.685587,-6.031108,1.0980967,0.060691938,1.0036117,-14.201522,23.597866,4.039975
1447,55846,-10.503889,16.297655,-7.1130424,-4.53992,3.1627216,-1.2302938,-0.083551556,3.7135477,1.6239073,-2.0112228
1448,28380,-10.127403,-1.9149756,2.6480258,22.6589,-10.331403,3.4967902,-10.027459,0.9557268,4.383368,-2.887457
1449,30049,-14.277665,-6.9779453,-9.542822,0.92647785,5.6412153,13.083911,-8.249605,4.7962112,3.3075573,11.583483
1450,24957,2.0604792,-2.9347787,0.62205124,0.56816757,-3.1235137,4.871252,17.884321,-15.290158,2.9123838,-9.765206
1451,46873,-12.604749,-0.0204252,-1.4057074,0.26911002,1.3566278,1.7046756,-10.832139,16.308102,0.34846917,3.8888664
1452,55247,-1.6707741,-10.136825,-3.6641684,3.426514,2.2358985,-5.5291533,-10.749303,10.944655,-2.5869477,18.364504
1453,42054,-3.534454,-7.4247513,0.9518983,17.224337,-10.161734,1.0376855,-4.105141,4.036678,0.2500874,0.26364237
1454,47107,-6.3696685,-6.484025,-11.222613,9.013713,-1.3990037,16.6001,7.71135,-9.300053,2.275554,-2.0390394
1455,12831,-2.1956086,-8.0328045,4.9100175,2.963898,-5.127686,0.73050725,-3.0063038,-5.58458,20.54144,-4.13669
1456,34976,-3.4944773,7.3317456,21.474104,1.4373556,-12.271895,-16.616468,-5.117027,7.1269274,2.6052358,-4.7256193
1457,27775,5.319439,-6.5692816,1.8490565,-10.964477,-0.24370667,2.1064527,20.47341,-10.88947,4.214104,-6.3150144
1458,32163,-7.292518,-7.697708,-4.4946136,0.40371507,3.1271293,5.1912594,-9.892699,7.6085577,-1.6366831,13.385486
1459,17097,-5.398821,-6.877959,-11.60666,3.4738173,0.4543232,18.182438,5.178292,-16.269348,6.75901,5.039421
1460,57586,15.392185,-3.5009527,5.4975176,-6.101475,-7.8933144,-7.6460586,-2.934722,6.2356753,2.0871658,-2.2629867
1461,26907,-6.8785133,4.585869,19.030909,4.453194,-4.7828307,-14.875027,-3.6831105,-0.36580092,5.9127584,-3.445217
1462,54678,-15.264796,11.93199,0.20974536,4.08146,-1.9691049,-5.0051074,-10.60115,12.382965,0.9667909,2.46116
1463,17602,-2.0724115,-0.049883842,3.1451,2.7706394,-3.9792838,-1.602497,-5.562749,0.8377287,8.9589815,-3.9697237
1464,12699,6.7403684,-5.4456406,1.6647975,-3.1539154,-6.9093604,1.1394715,12.024253,-9.468867,4.101608,-2.808669
1465,45931,-6.7134438,10.9803915,-1.1432401,-3.758465,2.0482192,-3.8653462,-1.2975712,3.0781167,0.7863151,-1.0263402
1466,57138,-0.79555905,-1.5674729,-2.4608078,-0.88472635,-4.214828,13.734677,24.295107,-16.237757,1.7336284,-13.552848
1467,55870,-11.281158,14.91052,11.021957,3.952864,-2.878488,-4.3218884,-5.946323,-0.44411772,-1.9741248,-5.2752876
1468,57267,-12.989283,-1.239088,-7.3093786,5.139077,4.627257,-7.0942245,-12.515528,8.096351,5.3676896,18.317705
1469,42106,-8.453029,-3.046347,-1.7165103,-1.9243488,4.806867,0.2723874,-9.818595,2.4343624,0.5925746,17.816137
1470,8834,-9.318335,3.0378754,20.239931,4.570993,-1.6753205,-6.853931,2.1395795,-2.6466293,5.0742564,-16.876812
1471,2153,-1.333499,-1.1998773,-5.62109,-2.0039792,1.7418422,9.495989,19.660677,-14.393223,3.1231513,-8.683488
1472,29372,-8.413919,2.3414116,-4.9347534,-3.8300297,13.329053,-1.0630653,-9.357189,5.5131,-3.9830828,10.338508
1473,52378,-16.368233,0.53844887,11.048995,26.270521,-13.995961,3.0604799,-8.621178,1.2621393,4.4087267,-9.694922
1474,59893,-7.4916244,0.6652537,-3.0653722,-0.36771685,14.062911,-2.6572468,-6.915569,0.9753602,4.34446,-1.5418191
1475,36066,-10.714024,-6.458796,7.887113,12.790525,-11.1310005,-1.9396784,-5.52918,-3.572932,16.281403,-0.29710227
1476,21309,-5.0003266,-5.346047,-3.9906693,4.480258,-3.9811165,14.7566185,-1.3911699,-6.3396764,4.2162156,0.5414017
1477,48692,-2.526013,-1.320797,-3.6047902,3.7245698,-6.1724467,10.34824,14.011655,-14.077821,3.955879,-7.3167644
1478,47655,-15.485018,-3.2450862,3.3400295,19.72021,-4.046901,4.9190264,-7.5903955,-0.07464665,6.2303634,-5.8554893
1479,13864,-9.831797,-4.610935,-3.0743914,-4.8214674,19.671484,0.07975756,-8.545752,4.7129397,-2.3563132,9.74724
1480,51482,-2.8105273,0.9788561,0.83867806,-11.579286,19.514294,-2.406099,1.1878637,1.3276238,-6.7521644,-2.93573
1481,35354,-6.411328,-4.5588684,4.3778396,17.658005,-12.511533,0.65599704,-9.153296,6.5624413,-0.20171246,3.3872628
1482,31413,-4.462683,-1.2160244,-3.870225,-1.0965961,-2.9646955,7.824878,1.9142271,-1.4187627,5.3357124,0.41262823
1483,22762,-10.361397,-10.361142,-3.0856783,-3.529601,7.987533,-5.88506,-12.874181,10.782106,5.1027203,21.886654
1484,47323,-12.9685,-0.5446777,-9.703326,6.151642,6.0288787,0.90207434,-14.14795,7.4297495,0.12347713,18.257246
1485,12145,-5.4451585,14.146332,-1.2832825,-3.0440514,2.7235029,-3.153147,0.6313852,-0.63990635,0.56991947,-5.441078
1486,7739,-1.682028,-0.9101935,-0.20503972,0.051730618,-2.8468385,10.817762,3.352693,-5.4277387,-3.9126372,0.12569702
1487,11505,-5.710546,-2.3189125,-8.161746,6.352539,-4.5797367,14.740484,4.654528,-7.261418,-1.1883067,1.7322421
1488,45384,19.95276,-6.3479424,2.025289,-7.9766765,-2.383684,-6.3019547,4.5759006,0.08196622,-0.5412291,-3.1992095
1489,41075,-9.535251,1.6746249,-4.2524023,-2.8615177,16.904007,-1.1462755,-7.2174606,6.4824567,-4.459496,4.226756
1490,34030,-10.533109,-3.451085,3.6348433,1.1852664,-2.3001413,0.7458961,-3.3067577,-4.317717,19.644382,-3.5697155
1491,43473,-8.590977,-1.9298029,0.73490006,-3.7508461,19.072958,-2.8968303,-13.302722,6.173947,-0.96708584,4.298853
1492,44819,-2.4548917,-10.857427,-7.2893834,-2.4086199,-4.8495603,17.366655,10.147268,-2.5412207,1.4829546,0.47043973
1493,51714,-11.848095,14.337302,0.37011355,-1.77204,3.1358037,-2.360464,-1.1018449,1.8975568,0.5848485,-4.3223295
1494,33766,-2.4603958,-12.224344,10.271931,4.8850822,-4.6472907,-9.900741,-6.386628,-7.7038565,23.512707,2.4325747
1495,55003,-3.1072311,2.8797588,-0.03862433,2.2909248,1.4824784,-6.290198,-11.334078,13.962414,-3.2247941,1.8722048
1496,40151,-8.531202,5.3057575,17.130775,2.7164388,-2.760398,-7.770162,-6.5720115,6.1883216,0.48127446,-8.484121
1497,36437,2.7616935,-11.872164,-6.371035,1.462185,-4.4733357,22.405153,3.2745237,-16.691658,11.566643,-2.244304
1498,41476,-13.119687,-3.4453664,7.1750693,21.144897,-10.839824,-0.822613,-8.515443,5.028402,5.5303903,-3.3970878
1499,51826,15.201004,-2.1922681,3.7036285,-6.8988333,-3.9763,-8.6160965,2.497632,-3.0423293,3.947492,-2.2684824
1500,56570,17.39931,-11.249806,0.4173507,-7.6449137,-4.0614524,-1.0304132,7.8341136,0.4195069,-0.96245325,-1.5257995
1501,4718,15.855141,-1.0421836,3.4038527,-6.7073603,-4.9283266,-6.8786654,6.5641937,-4.923605,1.7980262,-3.3630023
1502,21539,-14.324284,-0.29756492,4.8686333,20.26649,-11.689537,0.6451031,-6.876198,1.2465215,4.824055,-1.4972923
1503,19425,-8.003435,-0.8530665,4.5774913,15.875239,-10.283987,0.034708366,-5.1176114,0.29255372,2.2524436,-0.914643
1504,19602,-4.9155374,2.895832,25.375444,4.4578533,-9.189214,-17.757488,-8.626681,6.450785,5.086612,-5.013524
1505,5408,-4.8620167,1.5674233,1.7070343,7.664344,2.668045,6.4139524,-2.5161016,-8.108636,3.3720727,-8.994572
1506,13388,3.8152256,-7.542677,8.088237,9.677064,-11.071191,0.57622,2.316301,-2.059222,0.2035729,-6.5232787
1507,45198,-5.2326293,-0.20156974,-3.5512488,-6.9701877,18.436264,-3.9691393,-6.251092,5.635174,-5.99747,6.4797173
1508,19459,14.770733,-0.40226668,0.96372825,-6.4878626,2.959038,-5.1262383,2.8903327,-1.8207777,-6.830231,-0.6735494
1509,33714,-15.303928,6.5443892,-3.862844,-8.267731,19.36174,-2.0699823,-6.243667,5.038996,1.0250479,3.1441183
1510,23318,-8.993822,14.366444,1.0024418,3.3675268,-2.4863687,-3.2053823,-6.0769706,1.4623737,-0.33035013,-0.52946395
1511,57415,-14.339949,-2.7524853,-1.6562358,25.608122,-9.065128,3.6486356,-3.416479,-2.4844434,2.0710728,0.11789751
1512,21434,-2.1195772,-4.038676,0.2002091,-5.05806,-3.3960595,7.8110375,23.660017,-11.228635,5.4239163,-12.309806
1513,36179,-10.782019,-10.82933,10.149528,8.611399,-4.27578,-7.5731335,-3.9187846,-8.532364,25.512796,-0.83269733
1514,59,-5.68588,15.031503,-2.1662412,-2.973719,2.9448025,-4.9688287,0.03195086,0.5488103,1.8727063,-5.1814337
1515,2552,-6.203709,15.339797,-3.3653815,-2.0560625,1.5697044,-5.6641746,0.50176156,1.169627,3.2225115,-5.2004075
1516,27502,-5.524629,2.5043924,-3.1595283,1.6132275,-1.437926,9.223694,6.872046,-9.386182,-0.21472582,-1.6605511
1517,36734,21.763245,-9.625241,1.997772,-5.4579277,-5.887886,-4.6641736,10.778699,-5.7137914,-0.56339747,-1.8252907
1518,9753,15.81515,-9.018899,2.1244962,-5.281191,-3.1628711,-2.9027476,3.7581844,-3.1748164,0.20182249,1.1190286
1519,6196,-7.665083,-9.179926,3.1429367,1.4664388,-2.815603,0.62135243,6.147155,-15.189967,21.330791,-0.21859163
1520,46751,16.973392,-1.8953278,1.4246199,-5.1614714,-6.772429,-3.8737562,5.4132705,-4.169787,-0.27845702,-2.1124148
1521,55858,-7.564315,-5.2247624,-1.4164977,15.981284,-9.505444,0.98988783,-1.5833486,-2.732726,6.907732,0.61591107
1522,50543,-3.9122286,-4.9555993,23.66876,2.010812,-1.0209342,-7.4291306,-10.504304,5.6912293,-1.2857324,-4.6788073
1523,19660,-11.541144,-8.273382,11.066939,18.87858,-12.429879,1.8320024,-1.3571521,-3.1672297,10.009644,-7.010734
1524,49436,-0.02033338,-0.08366388,-4.20317,-0.17991729,-6.2777534,10.3078165,19.641607,-16.741985,3.2244058,-7.4869795
1525,20365,-6.2421308,13.242743,-1.9323206,-3.5567472,3.7571204,-5.3226624,-0.6252445,0.92780286,1.1959838,-2.617214
1526,13776,-3.9698648,-2.9362378,3.9498062,-0.6389973,-1.7525618,-2.2454674,-8.717752,12.880159,-2.0323944,3.3324516
1527,59251,5.4233065,-6.5334387,-0.13869552,-9.361611,3.6394048,-2.3122642,16.727125,-3.3199418,-1.9018742,-4.448522
1528,59529,-10.438474,-2.5619037,3.1689696,25.475874,-15.062873,4.2416215,-2.1864178,-2.5316515,3.1832917,-3.593931
1529,7110,-12.581733,-2.956725,-7.3564997,-2.5020695,11.541844,-1.517901,-13.893965,6.7993608,4.901278,19.017775
1530,19049,17.372158,-5.6185055,4.364452,-4.360923,-4.60184,-5.1778827,8.867271,-11.209862,0.28924075,-0.60048646
1531,40223,-17.838982,-0.07305437,2.982293,25.915346,-14.6174555,4.1487956,-11.816858,3.7745507,4.1652517,0.7050696
1532,55838,-7.761369,-4.3592496,-6.9462,4.2540474,-4.3489966,17.211233,3.4074292,-9.955829,6.5306377,0.9290624
1533,473,19.291758,-5.8590775,7.6415215,-4.527995,-1.1231552,-13.763604,2.0383663,-4.790091,-0.96888447,-0.08342153
1534,5511,-4.6992946,-2.1938553,2.6028824,20.309412,-8.851422,2.181934,-13.546197,8.693559,-5.491602,-1.7218785
1535,22008,14.909728,-7.4494734,-1.2054365,-1.0481968,-6.2482724,-1.975587,0.85773504,-0.48743266,2.1597517,0.32004565
1536,18665,18.766144,-10.273808,-5.4766226,-3.4261224,-5.880139,1.0888388,5.1797805,1.9484541,3.0841887,-4.891537
1537,36208,-12.56531,2.2110953,-10.941513,-3.130326,15.590198,3.9845974,-4.242308,2.4069507,1.3025316,5.278942
1538,39946,-4.539339,-5.2740602,-11.168282,0.8092434,-3.5156384,21.230783,7.6086316,-6.641293,-0.4013091,1.3058536
1539,35279,-7.4821053,-0.43535584,24.772795,5.8298435,-6.5637393,-13.053945,-5.8455396,5.8244853,5.1418095,-10.409751
1540,8253,18.941502,-7.678956,2.0068974,-3.4084759,-4.5900993,-8.466686,-0.15975854,0.36184007,-0.6429925,2.7851548
1541,1927,16.38128,-7.5110416,1.8118377,-8.534467,-2.9123135,-7.3053207,6.275392,-4.2031198,4.1079493,0.6172717
1542,34992,-5.7933636,14.580727,-1.8158841,-4.9917994,2.5139613,-1.9698455,0.96678877,-0.12416071,3.0555465,-7.460394
1543,57258,-11.515963,-7.037407,-3.4276822,2.2231615,6.9398284,-6.4756165,-15.337656,4.186442,9.183059,20.127424
1544,7215,0.3120995,-4.4480877,-2.1230648,-5.1843715,2.5026293,-0.59719217,-6.496362,2.301715,9.215741,3.9967527
1545,41916,1.2148122,-3.5256157,16.83768,0.7803599,-4.188451,-4.6374993,-0.91888857,-4.796516,4.528627,-8.737059
1546,27117,-8.196418,-6.831352,-6.2359886,4.8397236,-3.8856592,16.425795,7.1094403,-9.561803,5.941053,0.6544886
1547,50746,-10.321938,-0.7106835,-9.593707,7.431649,4.365413,-2.4894645,-10.366254,4.833616,2.3390863,16.15102
1548,43867,-7.7738347,-10.414012,-6.8671885,0.7122639,3.1786232,19.064459,4.3086963,-9.834059,4.128578,1.2020259
1549,21544,-8.881165,7.582708,18.855692,4.5252066,-10.962884,-16.177422,-7.61006,11.277195,4.0445156,-3.7499802
1550,24508,-3.348926,-5.4658394,0.096059754,-0.38511497,1.6753746,-4.1623325,-7.1916814,6.1954193,-0.9320234,12.543574
1551,30485,-5.267675,4.4362035,16.330643,5.7340403,-3.5880759,-12.401839,-7.564013,7.81274,-1.7141154,-6.2718925
1552,46233,-2.6731515,-10.812775,5.4800587,3.9744046,1.1630486,-1.6831994,-1.0332336,-11.089211,17.899597,-1.5761838
1553,39080,1.8557338,-3.4335127,-2.289607,-4.622586,17.501808,-4.247533,-5.453918,-2.9692206,-4.313524,7.5545063
1554,59337,20.810398,-7.572007,6.6334157,-6.2836075,-2.1232743,-5.877164,2.148382,-4.656029,0.7023765,-4.785796
1555,58651,-8.5348215,6.7985315,11.182525,-0.8372633,1.3412372,-12.443074,-8.3771715,14.185107,-1.6279837,-4.7158055
1556,46569,-12.005083,3.0127842,-8.03017,-0.7549176,8.222998,-3.1388319,-5.228312,3.3481834,0.9270121,14.698531
1557,2458,-20.876003,0.18802696,-8.439446,-3.1397147,26.04533,2.7460103,-11.476602,5.548361,0.7265173,7.5908046
1558,57682,15.862151,-7.7015867,-1.9490488,-7.1319666,-2.5137568,-2.599673,9.147565,-4.3214626,0.7484902,-0.3596161
1559,18728,-0.47047415,-4.203097,0.77843183,7.1906757,-1.2693993,-1.46627,-10.236842,5.41484,-2.9447787,6.796015
1560,50342,-3.4462602,-5.8666177,-3.959804,2.8810642,-8.404189,7.268053,3.1032417,-5.577503,16.33159,-4.5160027
1561,4652,-7.4078927,6.6229734,-2.5503712,-0.11625905,-0.6689924,1.7392776,-4.3840437,1.6547,6.1992235,-2.2127066
1562,6346,-6.7413716,-6.391922,-4.618351,8.777327,-11.285074,21.5484,3.3389266,-15.150957,7.5741196,0.8972427
1563,31140,-10.190987,-5.9702873,4.1904097,16.942255,-7.4645095,3.0529885,-4.5216665,0.7874592,3.1997032,-1.1637211
1564,997,11.828241,-4.0860014,4.6220894,-4.123233,-2.727549,-10.525595,3.8587413,-0.3559112,1.3257734,-3.344822
1565,29866,-6.440273,-7.7190523,0.24299784,-5.833892,17.989613,-3.52892,-0.3758016,-0.30001467,-0.25621477,4.5158567
1566,23688,1.6178688,-6.103381,-5.21032,-4.465657,0.23069909,7.357594,19.407602,-2.7045612,0.15725914,-10.466544
1567,3715,16.440174,-1.6111531,1.260504,-2.4231465,-2.8469481,-5.822901,2.9199443,-5.20606,-3.2144678,-0.41359097
1568,36522,3.9913313,-6.8724937,19.612726,3.5594294,-7.559909,-7.848675,-10.115546,3.4306366,5.759325,-7.257899
1569,55120,-8.964792,-5.0352244,-6.490462,-0.76744854,7.786058,-1.9532906,-5.160114,5.2501254,0.27551773,17.115734
1570,1080,-7.7948556,10.56891,1.9192843,-0.4236849,3.991467,-4.044107,-5.908735,4.2013392,-0.33256847,-2.5250795
1571,38464,-8.717918,15.75161,-1.6336881,-4.147573,2.843449,-5.2563496,-0.98679066,3.478248,2.537645,-4.535885
1572,6356,-8.176325,13.576169,-3.610961,-3.2907188,5.1904473,-2.942455,-3.8171105,3.1690228,1.4775515,-2.7986796
1573,46882,-10.718138,-1.5787606,2.852333,20.684256,-7.20715,5.4594655,-11.282849,3.2719605,-0.5878775,-2.7970595
1574,19421,-10.714289,15.859947,-3.5548005,-3.6369119,3.4569466,-4.7269397,-2.1502478,4.917479,2.203873,-1.8086884
1575,29010,-6.931766,2.5419476,-6.783578,3.9126446,1.2154402,-1.8754904,-7.5725446,7.5319676,-0.294782,9.939746
1576,14189,-6.546508,-9.494876,-1.8282499,7.406944,-6.4551396,-1.387867,3.7714524,-5.063615,17.377695,1.3748643
1577,52988,-12.108272,5.6900992,-2.7499442,-5.0467596,17.555487,-0.6042862,-14.361227,9.193463,0.4898714,1.0235252
1578,32704,-5.1537485,14.191647,-2.4375813,-3.2605078,2.7502117,-3.6669114,-1.2967923,1.5471199,1.9681097,-6.044082
1579,5770,-14.105377,-5.431179,-1.4106386,17.836184,-2.8791666,-1.6058679,-9.43692,13.474041,-6.668341,8.192887
1580,310,-10.162109,14.705439,-3.111922,-2.184132,3.2174249,-4.4438505,-2.5955477,5.2664523,0.9286083,-2.2256973
1581,3139,2.3638473,-0.13107914,1.4526567,-4.362509,2.1479993,1.4097568,12.811864,-8.24965,-1.9309562,-6.2118626
1582,6033,-15.728443,-2.1534262,4.576001,26.002195,-11.559204,6.127115,-10.083753,2.6282218,2.0292351,-2.590922
1583,4866,-15.123062,-3.4438772,4.176062,25.386667,-14.672084,1.2555771,-10.446385,12.523841,2.1313791,-3.5611157
1584,56189,-8.548367,12.032792,-1.4865243,-0.4767323,2.8809464,-2.6186624,-2.9665203,2.1054673,-0.80535066,-0.6551892
1585,47879,-10.25179,10.394407,-4.879394,-0.3069296,7.9555964,-4.272413,-11.964047,12.090473,0.016211182,0.97538
1586,12479,-5.7085404,12.74752,-3.420676,-3.1029093,1.9756321,-2.0531304,1.6083035,0.8460143,0.7997776,-4.607615
1587,1446,-15.1914425,1.5005451,-8.940065,-8.050325,22.118582,2.0894048,-6.323114,6.854939,-4.0949526,9.7663765
1588,43159,-7.3173175,-8.244564,-7.1516995,8.841425,-4.1094856,20.073149,0.73876405,-10.63206,3.8828304,3.2245708
1589,55252,2.6962795,0.6278141,-1.3286724,-1.4589946,-3.2859414,11.520927,21.445822,-16.321894,-1.4579462,-13.736359
1590,30643,-0.60778356,-2.1835878,-1.9848242,4.0038958,-0.30938146,-6.286483,-6.912232,15.967347,-4.5221496,3.5169208
1591,19962,-12.196437,-6.368982,6.384285,21.388565,-11.954112,1.607512,-1.0051979,1.0668557,5.892257,-7.316384
1592,22156,-8.006758,-7.4013653,-5.369166,3.900903,-0.950685,18.097271,4.3760066,-7.8666186,-2.555384,6.007583
1593,13942,-20.744164,2.343762,9.855449,-2.8239472,17.359997,-1.4146199,-14.084399,9.284097,-0.41239247,-0.9193811
1594,46176,-10.538725,-4.1576624,-8.420836,-3.3178833,12.397609,-1.4355761,-9.069623,4.305716,0.85258114,21.073088
1595,52111,-9.268784,-4.2674336,0.5982573,21.920086,-8.021797,5.559997,-7.365045,3.1927686,1.9450957,-6.0529404
1596,43486,-9.291628,9.383092,15.347624,9.432031,-11.435238,-11.92742,-5.7876973,3.3768675,3.2169168,-4.007811
1597,25332,-2.4236524,5.9160633,12.033066,-3.7547016,2.7578797,-5.5026717,3.8592653,-6.712314,-2.7881472,-4.7955065
1598,13214,17.402397,-9.042014,4.8446207,-6.4559712,-5.1168075,-6.1923776,8.032107,-4.495676,1.1239976,-1.3271677
1599,15532,-5.9950976,-4.209395,2.0542994,8.064917,-9.237994,0.990919,2.9483116,-4.336766,13.6039915,-4.987278
1600,9091,-6.136912,2.3086748,-7.5630217,-6.963566,15.431041,-1.1273944,-5.399554,6.526651,0.43950668,3.1619751
1601,34540,-9.809324,-8.976568,2.417492,6.6103806,-10.107564,7.80346,4.861262,-6.944964,17.490887,-4.961096
1602,52920,-10.677663,-0.7640144,-7.2796836,-7.073162,23.173458,-3.760581,-4.994685,2.6263723,-4.2225204,12.275729
1603,29183,-9.410745,-17.775291,3.4951184,4.197046,0.60801756,10.066238,-13.369335,-7.665973,22.004509,5.099612
1604,27884,-5.099747,-4.6171,2.5468278,-2.6802602,5.678797,-4.5424714,-6.4449015,5.201606,-0.6372603,9.888113
1605,58123,-7.9260473,13.67889,-5.2503266,-4.213726,6.087851,-3.3178098,-2.3846207,3.4658926,1.1219159,-1.8770688
1606,28061,-11.48213,4.969607,-3.2532043,0.47658664,2.5605397,0.6363709,-13.497131,13.51921,-0.00584659,5.4222546
1607,19690,-1.130692,-6.802543,0.11119528,-1.5071813,5.0576262,-5.9826226,-10.748656,11.02086,-2.811247,12.190586
1608,58543,-2.2103295,-10.4412,5.2170143,-1.0506564,-0.94503295,1.6493953,-1.5073613,-5.054383,13.131787,0.2854095
1609,26331,-6.2326264,-8.363369,-10.201062,2.4139206,-0.43211135,21.520662,-0.72939456,-3.0303729,2.011967,1.1937337
1610,5373,16.659216,-6.447282,-0.14138137,-5.7730484,-2.2561882,-3.3288648,1.3203958,-6.37135,4.02867,1.9749928
1611,50271,-8.9197035,7.379773,17.827028,6.677769,-8.291254,-10.820292,-7.4633846,3.0533307,6.221086,-6.7856836
1612,52786,-14.41212,6.8342075,2.1044934,6.4770184,-4.7796216,-7.4895144,-18.046461,23.842112,-0.874766,5.8704834
1613,2097,-7.804973,-15.395515,7.596444,6.776493,0.7517654,-3.9236174,-2.577405,-8.330327,22.192814,-0.53814906
1614,30430,-12.813313,18.144585,-4.342982,-4.094147,4.7932725,-0.21366848,-1.3560492,2.464909,-1.0221875,-2.2542157
1615,14052,18.891289,-9.744204,6.615994,-6.0737333,-2.11766,-6.673825,2.9238482,-6.0227957,-1.9028128,3.336482
1616,33534,21.863392,-7.3008823,0.084556535,-9.605561,-0.5731511,-6.0606427,10.80491,-5.466105,-1.2880471,-2.2562847
1617,28949,-4.224776,-10.459882,-3.2715464,5.0634527,-1.5109735,13.297018,-4.7531924,-5.240033,4.455193,5.8500705
1618,40509,-1.2520027,10.118014,-1.2193755,-4.0947595,1.3561796,-3.2826626,0.9748732,-2.0772035,2.353636,-4.0259476
1619,39012,-13.939779,15.815449,-1.6571417,-2.4563963,5.2165923,-4.114188,-5.4530396,5.395659,1.1663773,-0.4505939
1620,8146,5.3116927,-7.765294,-2.3331594,-4.91838,-2.964181,10.263757,16.703964,-14.913373,5.188297,-5.2375474
1621,9114,-16.788082,0.67961985,-5.1628656,3.155671,9.309731,-3.921398,-12.671067,3.3197339,7.344128,14.02563
1622,25990,-7.67413,-3.3482127,-3.1696045,-1.4896051,11.655444,-0.074217215,-5.1492925,2.4457428,-1.1392021,7.1774745
1623,31486,-8.566627,-11.220798,4.8520017,8.615897,-10.70575,7.0529337,-0.61746347,-6.296476,19.328896,-4.331151
1624,21505,-11.8653145,-2.2141733,0.6503925,27.384884,-11.567215,6.328681,-7.5114903,4.799494,3.2085023,-9.581271
1625,38147,-12.927401,3.5616696,-6.4591393,2.808514,13.64683,3.6327255,-5.264069,2.0764832,1.9605185,-4.6918135
1626,10461,-6.50458,1.0405984,4.4978538,3.4913223,-4.2877603,-5.551026,-16.072454,18.004614,0.46483293,2.8015547
1627,38653,-9.544056,-8.692877,4.617074,21.427267,-8.248497,-0.55080867,-10.660326,4.1253686,5.448467,-0.23588747
1628,37638,-4.148063,4.151478,20.316109,5.598211,-7.3089027,-13.474567,-4.623426,3.00576,0.363156,-4.5699863
1629,39372,3.0043724,-10.120593,-2.2756596,-7.8358927,-0.61689985,5.7595863,19.788898,-3.3473468,2.4945104,-7.865312
1630,57124,-7.5178394,-2.1159434,-9.878408,2.6820157,-1.684301,16.807201,-0.8587259,7.470536,-7.650474,2.7911568
1631,56091,-6.733138,-9.157602,6.0437255,4.5900335,-2.535828,-5.04351,-6.2999907,-6.1155972,25.00408,-2.3157828
1632,42428,1.9859467,-6.6068707,3.1111012,1.434012,-3.681027,2.5142705,2.3392324,0.47138172,-0.36592826,-2.866762
1633,49973,-13.57299,-6.378822,-5.3045096,-4.2858753,8.592404,-0.7325042,-10.905975,6.678409,5.988271,20.470278
1634,2626,-10.869213,5.0650125,14.47343,0.8580498,1.3781059,-8.398753,-6.650821,4.409914,2.5869534,-5.044431
1635,21985,17.86438,-6.109819,-0.18241958,-7.2972336,-1.8167884,-4.7876735,5.0912776,-3.0900216,-3.442835,2.8678193
1636,40183,-9.273274,3.3996778,15.736868,8.053056,-6.4911876,-13.016582,-5.234719,3.8561175,3.4356802,-3.3630688
1637,26577,2.826363,-5.8215957,13.333325,4.904453,-4.0728855,-3.346735,1.1068732,-7.556343,2.309138,-7.4588656
1638,13690,-4.057144,1.7517662,13.939872,6.2770696,-4.6651335,-15.68329,-3.667787,0.871548,6.296723,-3.0484936
1639,36466,-5.702967,-0.94547635,2.0124006,-10.721243,24.612823,-5.1686387,-6.668196,0.88989383,-5.36536,5.955439
1640,43887,-6.562281,12.880629,-1.9860351,-2.9632175,3.9492216,-3.9889972,-2.9352555,3.6002886,-0.313929,-2.37934
1641,55788,-16.00609,3.0666497,-3.9207706,-4.444368,18.49839,-3.530972,-17.171476,6.9932847,0.54417646,14.911093
1642,3015,19.9441,-7.1906004,5.0445237,-5.878342,-3.860104,-5.6828,4.015039,-7.701301,2.1557949,-2.6070132
1643,52840,-7.818135,5.637991,22.646437,4.1885843,-5.276625,-16.021688,-7.8383956,3.884903,1.9135996,-2.255374
1644,39658,0.28419223,-1.658864,4.614452,-0.63407016,-1.7976061,-8.455688,-4.147245,-0.88418514,12.262769,-1.7938077
1645,28124,-12.49873,-2.4759603,-4.9023833,-6.536398,23.331139,-3.1279356,-8.694969,6.1748075,5.8314667,1.2443826
1646,210,16.830334,-5.8029065,2.7717023,-7.5885787,-6.4801254,-5.758778,3.6253357,4.6645246,-1.8206795,0.120102465
1647,33258,4.5742917,-1.1077168,-2.693213,-3.1307914,-0.92258275,3.361711,15.472352,-9.478376,1.0939511,-7.7492876
1648,21408,-1.4783458,-6.7955537,8.737573,4.908379,-3.2795424,-3.8908467,0.2548255,-10.310081,18.609001,-8.063275
1649,26511,3.2480392,-3.433611,1.7303116,-4.149928,-3.3978007,2.2919958,14.497301,-8.493646,5.917204,-8.847865
1650,6802,16.6954,-7.5358753,-2.4971688,-9.895053,-2.6604967,-2.127067,12.352605,-4.676891,-0.7937403,0.2362284
1651,10823,-6.315111,15.83457,-1.4842434,-2.0098748,3.4920197,-4.475855,-1.7214303,0.4615324,2.3822834,-7.1087813
1652,43601,-7.8543673,-1.3910441,1.0356205,-10.865903,20.985487,-2.220069,-8.358967,3.941583,2.6461298,0.36021847
